Index1,Index2,EuclideanDistance,SimilarityEuclidean,LearnedMetricDistance,SimilarityLearnedMetric
0,46,0.36055512754640245,0.734994106268505,1.4745153070519896,0.40411954500752256
0,47,0.583095189484533,0.6316739553264684,1.2489897795779377,0.44464408379288745
0,48,0.3000000000000057,0.7692307692307659,0.6203471212159068,0.6171517120662399
0,49,0.2236067977499885,0.8172560023684369,0.5262661949860713,0.6551937029628871
0,50,4.003748243833522,0.1998501825571204,2.474107848855278,0.287843683473874
0,51,3.6166282640050276,0.2166083000004158,1.7592154480296052,0.3624218618789316
0,52,4.164132562731405,0.19364336369225224,2.333153376122991,0.3000161970233622
0,53,3.093541659651605,0.24428724149960368,2.830769147237402,0.26104418239902555
0,54,3.7920970451717104,0.20867690920565823,2.262541753271062,0.30650948727242755
0,55,3.4161381705077467,0.226442190300632,2.728585026916179,0.26819825557983196
0,56,3.7854986461495423,0.20896463962112066,2.047440788061043,0.3281441936190194
0,57,2.345207879911715,0.2989350844248255,2.854839098688482,0.2594141997626377
0,58,3.749666651850536,0.21054109125961212,2.304905272361061,0.30258053335537477
0,59,2.88790581563873,0.2572078767900178,2.7193843855532456,0.2688616976196864
0,60,2.703701166919154,0.27000018493172034,3.507737046335434,0.22184080165300465
0,61,3.228002478313794,0.23651830979976593,1.8904298063870035,0.3459693080213513
0,62,3.1464265445104544,0.24117152185510726,3.3126736768637226,0.23187471970455772
0,63,3.7000000000000006,0.21276595744680846,2.291210778784511,0.3038395493980831
0,64,2.58069758011279,0.2792751908326479,1.9137845261228512,0.3431962765382048
0,65,3.6276714294434096,0.21609140044764896,2.150753655811551,0.31738438140205105
0,66,3.435112807463536,0.22547340809847521,2.764962234652061,0.26560691387450663
0,67,3.00998338865848,0.24937759164497314,2.5472343560951405,0.2819097639494048
0,68,3.7682887362833557,0.2097188436578298,3.4279206761761416,0.2258396374127413
0,69,2.8827070610799153,0.257552265537608,2.3984681718523038,0.29425021787241257
0,70,3.853569773599539,0.20603391867144685,2.7163042714117314,0.2690845331725556
0,71,3.0757112998459397,0.24535594560826707,1.9856897404863627,0.33493098309575264
0,72,4.047221268969614,0.19812882112936356,2.6049111890291443,0.2773993442732537
0,73,3.6578682316343767,0.2146904872079464,2.8605672120326227,0.25902929416257753
0,74,3.416138170507746,0.22644219030063203,2.0053860862980915,0.3327359518163465
0,75,3.5972211497209905,0.2175227093568668,2.122290137785779,0.3202777307265768
0,76,4.047221268969612,0.1981288211293636,2.6460050031831264,0.2742727997155668
0,77,4.2449970553582235,0.19065787634302148,2.1677395013463876,0.31568252363395694
0,78,3.531288716601916,0.22068776953809197,1.9868146932594364,0.3348048348150869
0,79,2.4939927826679837,0.2862055139210701,2.141401425558583,0.31832926281370955
0,80,2.817800560721075,0.2619309165304141,2.558002858297586,0.2810565476831782
0,81,2.7018512172212588,0.27013511384464434,2.5697216404218137,0.2801338873811561
0,82,2.8948229652260236,0.2567510792989196,1.9645693669255009,0.3373171196992706
0,83,4.135214625627067,0.19473382767869976,2.7491621721493087,0.2667262588501801
0,84,3.4117444218463984,0.2266677088201499,3.2767682757388847,0.2338214126944329
0,85,3.519943181359609,0.22124171917116836,2.395430348812002,0.2945134776067138
0,86,3.9115214431215897,0.20360289812039084,2.0574836745144682,0.3270663416244736
0,87,3.618010503025112,0.21654346592432644,3.199224095841845,0.23813923171907392
0,88,3.0,0.25,2.232400954665376,0.30936756114883707
0,89,3.021588985947626,0.24865793185087642,2.4694215016627497,0.2882324904946665
0,90,3.3120990323358397,0.23190562009386542,3.0800988482744764,0.24509210124232952
0,91,3.5958309192730384,0.21758850957862882,2.135513158589632,0.3189270621494711
0,92,3.0099833886584815,0.24937759164497303,2.16704206402521,0.31575204237389626
0,93,2.387467277262665,0.2952058036729073,2.896610646452492,0.2566332874213154
0,94,3.15277655408689,0.24080274654215764,2.332523647079399,0.3000728894681342
0,95,3.074085229787878,0.24545387334767815,2.4304885848974163,0.2915036663880645
0,96,3.1256999216175574,0.24238311534977838,2.156756834835124,0.3167808140826373
0,97,3.345145736735549,0.2301418779917119,1.8489385703990038,0.3510079193669474
0,98,2.0904544960366866,0.3235770017913019,2.7823558891440703,0.2643854860062614
0,99,3.0577769702841313,0.24644035572265044,2.0208607069848785,0.3310314830762588
0,100,5.284884104689527,0.15911192367952184,3.855100344036538,0.20596896647631352
0,101,4.208325082500161,0.19200030415919592,2.937239515967375,0.25398505626709406
0,102,5.301886456724627,0.1586826431842355,2.6277265194338755,0.27565473710406785
0,103,4.6904157598234315,0.17573408380111563,2.9644783249362745,0.25223999680111103
0,104,5.056678751908214,0.16510699030965453,2.789623465492399,0.2638784589302374
0,105,6.095079983068309,0.14094273812083852,3.291158818046167,0.23303728489250275
0,106,3.591656999213596,0.2177863024549238,4.059795956600982,0.19763642814398583
0,107,5.636488268416782,0.15068210167100357,3.5012539190207517,0.22216031754492763
0,108,5.0477717856495845,0.16535015464254843,2.969824316764925,0.2519003160358785
0,109,5.639148871948672,0.15062171662171023,3.3769083239231694,0.2284717718518871
0,110,4.356604182158392,0.18668543838478271,2.4531299497304966,0.2895923450775567
0,111,4.519955751995809,0.18116087246504423,2.486834234981083,0.28679310016165
0,112,4.853864439804638,0.1708273244594255,2.595980671355477,0.27808825780563995
0,113,4.1904653679513935,0.19266095217097778,3.289665372542744,0.23311841674196593
0,114,4.417012565071556,0.18460359616810126,4.16720007166831,0.1935284072863729
0,115,4.626013402488151,0.17774575502392898,3.228115264351335,0.236512000614396
0,116,4.645427859734773,0.17713449269848272,2.5564198015399526,0.2811816534052008
0,117,6.24019230472908,0.13811787835342848,4.053898592863219,0.19786704889807916
0,118,6.498461356351979,0.13336069261101088,3.6160703571068624,0.21663447968474064
0,119,4.141255848169733,0.19450500607862106,3.154284818972394,0.24071532010348784
0,120,5.121523210920752,0.1633580345192529,2.8952486923184027,0.25672301796084107
0,121,4.0286474156967405,0.1988606313655112,3.3114346585170837,0.2319413557676297
0,122,6.211280061307815,0.13867163547918607,3.71216132099097,0.2122168431597116
0,123,4.109744517606904,0.19570450079338597,2.481029278982047,0.28727135564123396
0,124,4.969909455915671,0.16750672809770764,2.6914938280144165,0.27089304400594943
0,125,5.312249994117371,0.15842211587499522,3.124006434499491,0.2424826478529403
0,126,3.97743636027027,0.2009066369952947,2.378536158688136,0.29598617656597576
0,127,4.007492981902775,0.19970072921001167,2.319476453543685,0.3012523251768985
0,128,4.84045452411238,0.17121955078521528,2.674250104183237,0.27216437957271117
0,129,5.0970579749498635,0.164013529821852,3.2767864784628102,0.23382041751109967
0,130,5.546169849544819,0.15276108365405977,3.1774350507622917,0.23938133994866578
0,131,6.0141499815019595,0.14256895028438887,3.9605856046689834,0.20158910251619966
0,132,4.8805737367649735,0.170051434564635,2.8490147784352,0.2598067447292436
0,133,4.160528812542945,0.1937785905912289,2.5847872611416194,0.27895658156337505
0,134,4.570557952810576,0.17951523141330192,4.308691770458031,0.1883703261064864
0,135,5.788782255362521,0.1473018226810988,3.686152498635173,0.21339467725202002
0,136,4.891829923454007,0.1697265557546446,3.633866698631332,0.21580249606562096
0,137,4.6065171225124075,0.1783638537345405,2.7997828395693927,0.26317293440730527
0,138,3.8961519477556332,0.20424202734524893,2.391532064588452,0.2948519963709515
0,139,4.796873982084583,0.17250676883619184,2.702265791874137,0.2701048644845638
0,140,5.019960159204455,0.16611405616547323,3.2769082593356966,0.2338137596983021
0,141,4.636809247747852,0.1774053291584318,3.9905371473855342,0.2003792318275568
0,142,4.208325082500161,0.19200030415919592,2.937239515967375,0.25398505626709406
0,143,5.2573757712379665,0.15981140282424797,2.8216796860963003,0.26166504839170907
0,144,5.136146415358504,0.16296873188961788,3.489495028524108,0.22274220010189952
0,145,4.654030511288038,0.17686498118528743,3.635804454413733,0.21571229111010137
0,146,4.27668095606862,0.18951306859853206,2.9937759639407497,0.2503896084880228
0,147,4.459820624195553,0.18315620032798047,2.44970766493863,0.2898796353568093
0,148,4.650806381693394,0.1769658934412697,3.525794858094499,0.2209556622327843
0,149,4.14004830889689,0.1945507006751481,2.900138424817162,0.25640115582484224
1,2,0.3000000000000057,0.7692307692307659,0.9697905432604935,0.5076681901136306
1,3,0.33166247903554985,0.7509410347915225,1.4527546021991347,0.40770487153643586
1,4,0.6082762530298316,0.6217837253494852,1.810688953934655,0.35578465507544343
1,5,1.0908712114635704,0.47826953401879735,2.448406575129006,0.2899890074483429
1,6,0.5099019513592695,0.6622946603253033,1.9358976635509446,0.3406113273003215
1,7,0.4242640687119198,0.7021169893757013,1.344586506549193,0.42651443962791497
1,8,0.5099019513592905,0.662294660325294,1.4205421276788697,0.41313059110395656
1,9,0.173205080756891,0.8523658961269175,1.015452149728648,0.49616657985883506
1,10,0.8660254037844386,0.5358983848622454,1.8905601511293548,0.3459537071419515
1,11,0.4582575694955927,0.6857499120309023,2.03477015668534,0.3295142460120366
1,12,0.14142135623732055,0.8761006569006962,0.7034787542560442,0.5870340310975743
1,13,0.6782329983125327,0.5958648179397631,1.4414691777084618,0.4095894427545425
1,14,1.360147050873545,0.423702412792405,2.787799816296126,0.2640055041181778
1,15,1.6278820596099723,0.3805345815818001,3.590429304506441,0.21784454866090552
1,16,1.053565375285277,0.48695795713885276,2.4029423528215994,0.29386333834625067
1,17,0.5477225575051765,0.6461106321354726,1.3130101173551807,0.43233706264261973
1,18,1.1747340124470682,0.45982634854493015,2.219380003110541,0.31061881450273265
1,19,0.836660026534073,0.544466578219749,2.327078868285569,0.3005639600347966
1,20,0.7071067811865476,0.585786437626905,1.3880178157124046,0.4187573448658193
1,21,0.761577310586399,0.5676730700324002,1.9811787238359273,0.33543778908809774
1,22,0.7810249675906742,0.561474442075214,2.0161872935385734,0.33154439783704737
1,23,0.5567764362829979,0.6423529908942015,1.1188643712017925,0.47195092502915276
1,24,0.6480740698407983,0.6067688451020885,2.870740746720933,0.25834848299957625
1,25,0.2236067977499885,0.8172560023684369,0.460255178497639,0.6848118155820099
1,26,0.5,0.6666666666666666,1.2922513891473315,0.4362523258725033
1,27,0.5916079783099568,0.6282954179846764,1.4101337438782524,0.4149147334831535
1,28,0.4999999999999929,0.6666666666666698,1.042355136578538,0.48963081008293846
1,29,0.346410161513782,0.7427157255525243,1.702014293273241,0.3700942672618479
1,30,0.24494897427832246,0.8032457720443398,1.1406423428043075,0.4671494999440071
1,31,0.6782329983125275,0.5958648179397649,1.4959602863273231,0.40064740031238577
1,32,1.1489125293076028,0.46535165408626855,3.5420192043120644,0.22016639626944517
1,33,1.3416407864998727,0.42705098312484246,3.1575971699164143,0.24052354259710648
1,34,0.14142135623732055,0.8761006569006962,0.5835346954732327,0.6314986358421116
1,35,0.3000000000000057,0.7692307692307659,0.6725737298329315,0.5978809676150343
1,36,0.787400787401184,0.559471612102154,1.6673266320536095,0.3749072153304625
1,37,0.6082762530298199,0.6217837253494898,2.2357277210218784,0.30904948939405474
1,38,0.5099019513592835,0.6622946603252972,1.3955440587640264,0.4174417065474249
1,39,0.4582575694955927,0.6857499120309023,1.197501167753449,0.4550623292830013
1,40,0.5291502622129192,0.6539579691487244,1.3637805405125067,0.4230511178432763
1,41,0.8185352771872504,0.5498930994325893,2.168865388276567,0.3155703627233798
1,42,0.54772255750517,0.6461106321354754,1.8636775985325733,0.3492013208862713
1,43,0.6782329983125327,0.5958648179397631,1.9237567777429594,0.3420257141813164
1,44,0.9848857801796171,0.503807327346316,2.874150082591825,0.2581211307464359
1,45,0.14142135623734567,0.8761006569006768,0.5150575868102337,0.6600409177220624
1,46,0.8485281374238564,0.5409709377719394,2.6891730130983826,0.271063459601788
1,47,0.36055512754640245,0.734994106268505,1.4752092344077181,0.4040062496935883
1,48,0.8124038404635983,0.5517534104011874,1.931846510695985,0.3410819755917618
1,49,0.31622776601685143,0.7597469266479501,0.8340342832264136,0.5452460780835626
1,50,4.096339829652808,0.19621925409713617,2.758408585992175,0.266070060537607
1,51,3.6864617182333568,0.2133805971591223,2.244187757806158,0.30824356500137884
1,52,4.236744032862974,0.1909583500214142,2.583813809230314,0.2790323530269468
1,53,2.9698484809834995,0.25189878273446287,1.935235738333491,0.3406881385846576
1,54,3.8118237105091857,0.207821412454485,1.9514422621187242,0.33881740220191175
1,55,3.391164991562635,0.22772999919644132,2.936590971631165,0.2540268997227416
1,56,3.860051813123757,0.2057591232463134,2.748283579893403,0.2667887790999098
1,57,2.147091055358387,0.3177537549469223,2.223919508707206,0.3101814413477713
1,58,3.7881393849751612,0.208849392132971,2.3141291249217715,0.30173839410183045
1,59,2.805352027821106,0.26278777697541605,2.55135445734835,0.28158270654477524
1,60,2.4617067250182347,0.2888748468415482,2.4905626908516654,0.28648676118061905
1,61,3.2449961479175906,0.2355714740731994,2.0168917358115843,0.33146698243415307
1,62,3.0413812651491097,0.2474401533514073,2.3952467211788777,0.2945294059963883
1,63,3.7121422386541174,0.21221770255509523,2.5600569147604997,0.28089438566385233
1,64,2.5592967784139464,0.2809543744889991,1.6545966644045524,0.37670506160464423
1,65,3.6999999999999997,0.21276595744680854,2.2328881515706165,0.3093209393941375
1,66,3.433656942677882,0.22554744603131396,3.159394773546462,0.24041959334082666
1,67,2.9715315916207237,0.25179202958119107,2.512233103288282,0.28471914323219694
1,68,3.6918829883949478,0.21313404500355865,2.415884984083681,0.29274990365878856
1,69,2.792848008753789,0.26365411893438057,1.8220705497088938,0.3543497522069934
1,70,3.8935844667863564,0.20434918550751113,3.2430628588274057,0.23567880874533065
1,71,3.07408522978788,0.24545387334767804,1.5195499595137834,0.3968962775371906
1,72,4.018706259482024,0.19925453857967154,2.132264602657724,0.319257829990321
1,73,3.6565010597564447,0.21475352140310786,3.069978108491884,0.24570156726728598
1,74,3.4467375879228186,0.22488396947820005,1.8748871323826068,0.34783974255407885
1,75,3.6510272527057364,0.21500626542625603,2.0701643549504922,0.32571546158027276
1,76,4.080441152620634,0.19683330048694136,2.452067636468858,0.2896814620419507
1,77,4.295346318982904,0.18884506125976544,2.2786444829703867,0.3050040970267139
1,78,3.5383612025908278,0.22034385439156473,2.1004651277240614,0.3225322520347338
1,79,2.418677324489564,0.29251078855454954,1.3027092976174646,0.43427105672203875
1,80,2.6999999999999984,0.2702702702702704,1.7823039432937873,0.35941436319720177
1,81,2.5787593916455225,0.27942644099920827,1.8079584114373992,0.3561306306841269
1,82,2.854820484724038,0.2594154524089567,1.482057853556868,0.4028914952836285
1,83,4.117037770047781,0.195425565520237,2.844849370162639,0.260088212495487
1,84,3.3985290935932864,0.2273487292505484,3.6866558634691056,0.21337175784436427
1,85,3.5972211497209914,0.21752270935686674,3.162543796205125,0.2402377125525195
1,86,3.9786932528155536,0.20085591724986862,2.2961339069366855,0.30338573256854295
1,87,3.558089374931441,0.2193901693766242,2.3062933189671107,0.302453504129029
1,88,2.99833287011299,0.2501042390629524,2.58330121070143,0.279072269172775
1,89,2.9291637031753615,0.25450708485163087,1.8720454752205828,0.3481839019012039
1,90,3.2434549480453727,0.23565703235770694,3.0887292568244944,0.24457476570034584
1,91,3.622154055254965,0.21634934449298412,2.5192251920173545,0.28415345578574974
1,92,2.954657340538832,0.2528664088666017,1.5972474596916686,0.3850229966607474
1,93,2.1794494717703383,0.3145198591387563,2.0223797394098133,0.3308651083649972
1,94,3.103224129836582,0.2437107914063244,2.23025443233882,0.3095731376416576
1,95,3.0789608636681276,0.24516047920614764,2.842771485551665,0.2602288488295163
1,96,3.1144823004794877,0.24304394258384912,2.3666148082201817,0.2970342783374933
1,97,3.3645207682521456,0.2291202294817969,1.8519352547718257,0.35063909614596306
1,98,1.9131126469709019,0.34327543119206705,1.844758567574439,0.35152367986455957
1,99,3.029851481508622,0.24814810287391492,1.9596810546763959,0.3378742443953433
1,100,5.338539126015656,0.15776505912784203,4.399616539984002,0.18519833632537222
1,101,4.180908992073373,0.19301632233454946,2.918497493756256,0.25519985698431674
1,102,5.357238094391549,0.15730101423796208,2.8306332541888026,0.26105344303229727
1,103,4.708502946797423,0.17517727665552293,3.350261196447671,0.22987125481490128
1,104,5.091168824543144,0.16417210371360919,3.1143134186904304,0.24305391890107778
1,105,6.159545437773796,0.13967367184011364,3.6240815028174516,0.2162591639854748
1,106,3.479942528261063,0.22321714925842154,3.958315049277818,0.2016814159773189
1,107,5.686826883245171,0.14954776270724865,3.820463963812106,0.20744891103992047
1,108,5.0408332644514235,0.16554007638064008,2.7536799971713863,0.2664052345307958
1,109,5.747173218200405,0.14821021599127082,4.054279243174818,0.19785214703963516
1,110,4.419275958796871,0.1845264953479153,2.8099923421928596,0.2624677191409905
1,111,4.5210618221829275,0.18112457933039738,2.2876121922948567,0.30417212904359275
1,112,4.9020403915104565,0.1694329305909882,2.6834545046180627,0.2714842816020311
1,113,4.134005321718878,0.19477969681285748,2.924598735695578,0.25480311933667393
1,114,4.402272140611029,0.18510729818340735,4.019408694846364,0.19922665413293436
1,115,4.680811895387381,0.17603117624999423,3.479388334109082,0.2232447658947821
1,116,4.682947789587238,0.1759650162249039,2.989276357916825,0.250672029280567
1,117,6.369458375717672,0.1356951826059558,5.0143893803837285,0.1662679179471746
1,118,6.531462317123173,0.13277633982532816,3.472990936983349,0.22356405682199185
1,119,4.062019202317982,0.19754962595599865,2.515995393126149,0.2844144795965952
1,120,5.190375708944393,0.16154108361389324,3.1931400830132115,0.23848475848710374
1,121,4.002499219237901,0.19990008117429425,3.3334925868438123,0.23076075012472197
1,122,6.2617888817813085,0.13770711546143174,3.859015103754174,0.2058030235854545
1,123,4.106093033529564,0.19584445356428504,2.1044331865595187,0.32211999418426773
1,124,5.042816673249186,0.16548574184401096,3.3447846150136153,0.23016100649603
1,125,5.389805191284747,0.1564992938069428,3.714945046732979,0.21209154933691277
1,126,3.981205847478878,0.20075460252383004,2.161280298493315,0.31632753365040295
1,127,4.031128874149275,0.1987625491245426,2.58505477397357,0.2789357661310232
1,128,4.851803788283282,0.1708874795156735,2.707249756970506,0.2697417399838691
1,129,5.158488150611574,0.16237751466659786,3.628792220900369,0.2160390772099693
1,130,5.591958512006325,0.15169998387863648,3.1998062201724813,0.23810622385309269
1,131,6.1546730213716465,0.13976879125194272,4.856679421218704,0.17074521722616534
1,132,4.891829923454004,0.16972655575464468,2.81193485664032,0.2623339688657109
1,133,4.168932717135165,0.19346353584463777,2.7685766934140226,0.26535216909545806
1,134,4.54752680036083,0.1802605081484161,4.533921413724982,0.1807036864527648
1,135,5.860034129593443,0.1457718695139006,3.6164680548632324,0.2166158171389374
1,136,4.9598387070549,0.1677897757226651,4.183623444464089,0.19291524755100828
1,137,4.6508063816933936,0.17696589344126973,3.366796700072165,0.22900081425441085
1,138,3.9153543900903784,0.20344413050177101,2.631580160962697,0.27536222682054456
1,139,4.860041152089147,0.1706472657864344,2.8261557657844496,0.26135893602203547
1,140,5.0724747411889615,0.16467750672013579,3.3895396918572085,0.22781431999693372
1,141,4.702127178203501,0.17537314913327798,3.842899100811233,0.2064878865290607
1,142,4.180908992073373,0.19301632233454946,2.918497493756256,0.25519985698431674
1,143,5.320714237769211,0.15820996842801946,3.2779940584021463,0.23375441535173735
1,144,5.206726418777925,0.16111552733733916,3.817072158356696,0.2075949803378369
1,145,4.699999999999999,0.1754385964912281,3.4782449896747867,0.2233017627007094
1,146,4.249705872175154,0.19048686237837964,2.351421565848121,0.29838084536731113
1,147,4.498888751680798,0.18185492472353412,2.561274947709126,0.280798313717191
1,148,4.718050444834178,0.1748847810364149,4.082182537533604,0.1967658565222064
1,149,4.153311931459037,0.19404996501286384,3.3078333118476304,0.23213525863448503
2,3,0.24494897427830795,0.8032457720443491,0.717000874845283,0.5824108855448946
2,4,0.5099019513592765,0.6622946603253003,1.1253440340351912,0.470512060158747
2,5,1.0862780491200248,0.47932249511123026,1.922721413415078,0.3421468756516009
2,6,0.26457513110644615,0.7907794289177941,0.9720421563933056,0.5070885512046627
2,7,0.4123105625617509,0.7080595631786027,0.7791362133050531,0.5620705106903126
2,8,0.4358898943540647,0.6964322291925107,0.9303530338109803,0.5180399556374203
2,9,0.31622776601682895,0.7597469266479631,0.923609760750017,0.5198559606029963
2,10,0.8831760866327772,0.531017788032799,1.6640024324797318,0.37537503262306354
2,11,0.3741657386774139,0.7277142573518568,1.2323185154783438,0.44796474744363207
2,12,0.2645751311064596,0.7907794289177855,0.8452160565478699,0.5419419565808755
2,13,0.5,0.6666666666666666,0.822629780738931,0.5486577749182722
2,14,1.3638181696985827,0.4230443833704489,2.9009598679831603,0.25634716424729875
2,15,1.587450786638753,0.38648078068339126,3.1613129044858264,0.2403087734455192
2,16,1.0099504938362163,0.49752469181038766,2.209292195935824,0.3115951863985391
2,17,0.5196152422706594,0.6580613119579972,1.0069948486101623,0.49825738252018775
2,18,1.2369316876852958,0.44704092016094044,2.151134712818989,0.3173460010871465
2,19,0.7549834435270751,0.569805945285872,1.6156770690529416,0.38231019105201314
2,20,0.8306623862918061,0.5462503668006214,1.4706116778151979,0.4047580641585554
2,21,0.6999999999999963,0.5882352941176484,1.3738988132913632,0.4212479463745635
2,22,0.5099019513592835,0.6622946603252972,1.1481243898404077,0.46552239001126644
2,23,0.6480740698407819,0.6067688451020946,1.011542196648382,0.49713100807240995
2,24,0.6403124237432933,0.6096399597571411,2.136811616231161,0.31879504488748583
2,25,0.4690415759823493,0.6807159282277625,0.992378862138081,0.5019125724546537
2,26,0.5099019513592835,0.6622946603252972,0.7001462220766784,0.5881847025948918
2,27,0.616441400296894,0.6186429027469408,1.1296091366861174,0.4695697359545043
2,28,0.54772255750517,0.6461106321354754,1.1430072739386004,0.4666339737438759
2,29,0.3000000000000057,0.7692307692307659,0.9501847567878696,0.5127719291822844
2,30,0.33166247903556056,0.7509410347915164,0.650493441140911,0.605879414648716
2,31,0.7810249675906605,0.5614744420752183,1.8837890081913868,0.3467660072077068
2,32,1.053565375285267,0.4869579571388552,2.85653020389694,0.25930044551175085
2,33,1.2845232578665096,0.4377280890254051,2.672983179600788,0.272258257416983
2,34,0.2999999999999938,0.7692307692307729,0.5904105920071984,0.6287684482394807
2,35,0.31622776601682895,0.7597469266479631,1.211407703942531,0.45220064948547695
2,36,0.8544003745317554,0.5392578721046174,2.0914908366559035,0.3234685311510449
2,37,0.46904157598233415,0.6807159282277695,1.5050904545383728,0.39918718231844275
2,38,0.36055512754639263,0.7349941062685104,0.7517159498659245,0.5708688101381617
2,39,0.4898979485566304,0.6711869097939028,0.8763419884564209,0.532951885185202
2,40,0.4358898943540647,0.6964322291925107,0.9829973783034817,0.5042871014058184
2,41,0.92736184954957,0.5188439317887831,2.8480280776424216,0.25987336366128383
2,42,0.2999999999999938,0.7692307692307729,0.9634951413782752,0.5092958871790485
2,43,0.6557438524302053,0.6039581536312261,1.5205915796206582,0.3967322624121823
2,44,0.9591663046625523,0.510421191718199,2.0584795006277647,0.3269598504076114
2,45,0.264575131106473,0.7907794289177772,0.9258035166414311,0.5192637729439725
2,46,0.7810249675906742,0.561474442075214,1.9721659481791864,0.3364549683413949
2,47,0.14142135623732055,0.8761006569006962,0.5913995467704702,0.6283777081810564
2,48,0.8062257748298541,0.5536406433432718,1.5465741115370972,0.3926844286484974
2,49,0.33166247903553914,0.7509410347915286,0.6535865071667292,0.6047461053086418
2,50,4.27668095606862,0.18951306859853206,3.043597088547991,0.24730456029660675
2,51,3.8496753109840345,0.20619937127236107,2.0905949834324553,0.3235622931379339
2,52,4.415880433163925,0.18464218557642825,2.8037487643504075,0.26289854087426223
2,53,3.1543620591175,0.24071084459413422,2.209233349335112,0.31160090001158053
2,54,3.997499218261339,0.20010008132585685,2.3771836434983458,0.2961047149227939
2,55,3.5510561809129415,0.2197292145489182,2.4832809030754475,0.2870856608541341
2,56,4.011234224026317,0.19955163843779425,2.2923818175684567,0.30373147933933625
2,57,2.3065125189341593,0.3024334534569813,2.0471663273990384,0.3281737498240102
2,58,3.9749213828703596,0.20100820154529442,2.6037131490058294,0.27749156457579705
2,59,2.949576240750523,0.2531917195779904,2.062238100482363,0.32655853894655684
2,60,2.647640458974746,0.27414982678448335,2.7578019677027314,0.26611301196676235
2,61,3.4029399054347107,0.22712097404864948,1.7157926625653883,0.3682166219034488
